title,authors,url,conference
On the explainable properties of 1-Lipschitz Neural Networks: An Optimal Transport Perspective,"Mathieu Serrurier, Franck Mamalet, Thomas FEL, Louis Béthune, Thibaut Boissin",https://openreview.net/pdf/8c83f142c6259b37df7b6d19bb0b3dc48792b032.pdf,NeurIPS
Connecting Multi-modal Contrastive Representations,"Zehan Wang, Yang Zhao, Xize Cheng, Haifeng Huang, Jiageng Liu, Aoxiong Yin, Li Tang, Linjun Li, Yongqi Wang, Ziang Zhang, Zhou Zhao",https://openreview.net/pdf/d38113f54bd5a4917ea87fce0c7f095b9057ea29.pdf,NeurIPS
Budgeting Counterfactual for Offline RL,"Yao Liu, Pratik Chaudhari, Rasool Fakoor",https://openreview.net/pdf/cd6471d36bb586b23b599fbfe9e1ca5550d23953.pdf,NeurIPS
Time-uniform confidence bands for the CDF under nonstationarity,"Paul Mineiro, Steven R Howard",https://openreview.net/pdf/15983130b4e39af469b2cc72ece34d0abf13f744.pdf,NeurIPS
Fairness Aware Counterfactuals for Subgroups,"Loukas Kavouras, Konstantinos Tsopelas, Giorgos Giannopoulos, Dimitris Sacharidis, Eleni Psaroudaki, Nikolaos Theologitis, Dimitrios Rontogiannis, Dimitris Fotakis, Ioannis Emiris",https://openreview.net/pdf/f65c74a4ed493892b84180753a33b5d7501aee30.pdf,NeurIPS
Fast Model DeBias with Machine Unlearning,"Ruizhe Chen, Jianfei Yang, Huimin Xiong, Jianhong Bai, Tianxiang Hu, Jin Hao, YANG FENG, Joey Tianyi Zhou, Jian Wu, Zuozhu Liu",https://openreview.net/pdf/11e2c582a778f040d308dd20a4fc837f0319d002.pdf,NeurIPS
On the Constrained Time-Series Generation Problem,"Andrea Coletta, Sriram Gopalakrishnan, Daniel Borrajo, Svitlana Vyetrenko",https://openreview.net/pdf/8d5105360fabdbdff072c74c51b428e309a0a91e.pdf,NeurIPS
Counterfactual Conservative Q Learning for Offline Multi-agent Reinforcement Learning,"Jianzhun Shao, Yun Qu, Chen Chen, Hongchang Zhang, Xiangyang Ji",https://openreview.net/pdf/3bb0e7bc9a47688dd39df20e151166905307c349.pdf,NeurIPS
Mitigating Source Bias for Fairer Weak Supervision,"Changho Shin, Sonia Cromp, Dyah Adila, Frederic Sala",https://openreview.net/pdf/df0f3c31ef863e1dd1177eb3cbb586f6eeb04cc9.pdf,NeurIPS
Counterfactual-Augmented Importance Sampling for Semi-Offline Policy Evaluation,"Shengpu Tang, Jenna Wiens",https://openreview.net/pdf/373c16fbdedb15526a0cff4edde3334f5987dfcb.pdf,NeurIPS
LANCE: Stress-testing Visual Models by Generating Language-guided Counterfactual Images,"Viraj Uday Prabhu, Sriram Yenamandra, Prithvijit Chattopadhyay, Judy Hoffman",https://openreview.net/pdf/1ec382dd3cf73f2793db2cbbb894843a8608b406.pdf,NeurIPS
Learning Continuous Normalizing Flows For Faster Convergence To Target Distribution via Ascent Regularizations,"Shuangshuang Chen, Sihao Ding, Yiannis Karayiannidis, Mårten Björkman",https://openreview.net/pdf/fd0e07fc837555ae3a7254d18b51bd091b998332.pdf,ICLR
Transport with Support: Data-Conditional Diffusion Bridges,"Ella Tamir, Martin Trapp, Arno Solin",https://openreview.net/pdf/da8b6fd7f6b624d5851c386395325541be03d90e.pdf,ICLR
Causal Inference for Knowledge Graph Completion,"Changyi Xiao, Xiangnan He, Yixin Cao",https://openreview.net/pdf/579431b7218fe8ec6e2c98354c9d0665c50fe579.pdf,ICLR
Boosting Causal Discovery via Adaptive Sample Reweighting,"An Zhang, Fangfu Liu, Wenchang Ma, Zhibo Cai, Xiang Wang, Tat-Seng Chua",https://openreview.net/pdf/490a8e5885f74912244f797f7afd7060d7d2bbe9.pdf,ICLR
Neural Probabilistic Logic Programming in Discrete-Continuous Domains,"Lennert De Smet, Pedro Zuidberg Dos Martires, Robin Manhaeve, Giuseppe Marra, Angelika Kimmig, Luc De Raedt",https://openreview.net/pdf/cd23e495645fa40dee206fac0977bf23d16c5b0d.pdf,ICLR
Causal Explanations of Structural Causal Models,"Matej Zečević, Devendra Singh Dhami, Constantin A. Rothkopf, Kristian Kersting",https://openreview.net/pdf/68f99cdcbe3d67ca042985eb44fb947a252be739.pdf,ICLR
A Hierarchical Bayesian Approach to Federated Learning,"Minyoung Kim, Timothy Hospedales",https://openreview.net/pdf/50bb257d333c2625902e1f71eec27797dc2309c0.pdf,ICLR
Fast Nonlinear Vector Quantile Regression,"Aviv A. Rosenberg, Sanketh Vedula, Yaniv Romano, Alexander Bronstein",https://openreview.net/pdf/b8d396ce8d5574aa62871ab0dcbee49063a352b2.pdf,ICLR
Counterfactual Generation Under Confounding,"Abbavaram Gowtham Reddy, Saloni Dash, Amit Sharma, Vineeth N. Balasubramanian",https://openreview.net/pdf/e7eee5a5d5e72e5ad1a1d0f15e71d12b1b497f42.pdf,ICLR
Scaling Up Probabilistic Circuits by Latent Variable Distillation,"Anji Liu, Honghua Zhang, Guy Van den Broeck",https://openreview.net/pdf/03a72f57ccbfd43e91ba786ca0f782f4065669e5.pdf,ICLR
Towards Learning Implicit Symbolic Representation for Visual Reasoning,"Chen Sun, Calvin Luo, Xingyi Zhou, Anurag Arnab, Cordelia Schmid",https://openreview.net/pdf/aa8cfaf541d3fc1289469e95f4af724eee2d66c0.pdf,ICLR
Combinatorial Pure Exploration of Causal Bandits,"Nuoya Xiong, Wei Chen",https://openreview.net/pdf/ce0582529b21e3a09fd78c91ca34e1a860955e4c.pdf,ICLR
Pareto Invariant Risk Minimization: Towards Mitigating the Optimization Dilemma in Out-of-Distribution Generalization,"Yongqiang Chen, Kaiwen Zhou, Yatao Bian, Binghui Xie, Bingzhe Wu, Yonggang Zhang, MA KAILI, Han Yang, Peilin Zhao, Bo Han, James Cheng",https://openreview.net/pdf/df932dac4f2586ee97ae1e6e9371a256d7a727e2.pdf,ICLR
Untangling Effect and Side Effect: Consistent Causal Inference in Non-Targeted Trials,"Georgios Mavroudeas, Malik Magdon-Ismail, Kristin Bennett, Jason Kuruzovich",https://openreview.net/pdf/56cdd812acaceee6a2b77038f8b66c792ecc1a64.pdf,ICLR
Answer Me if You Can: Debiasing Video Question Answering via Answering Unanswerable Questions,"Dohwan Ko, Heeji Won, Jongha Kim, Miso CHOI, Byungseok Roh, Hyunwoo J. Kim",https://openreview.net/pdf/cba18f4378f68893c8318b6b38f2b0d403d86cef.pdf,ICLR
Reinforcement Logic Rule Learning for Temporal Point Processes ,"Chao Yang, Lu Wang, Kun Gao, Shuang Li",https://openreview.net/pdf/6dc861c4da6b6dd8d33c05f7362d16a9cafd6ed6.pdf,ICLR
Robust Multivariate Time-Series Forecasting: Adversarial Attacks and Defense Mechanisms,"Linbo Liu, Youngsuk Park, Trong Nghia Hoang, Hilaf Hasson, Luke Huan",https://openreview.net/pdf/8d7106908729c2d36678b74879e04ee16d9e147b.pdf,ICLR
The Tilted Variational Autoencoder: Improving Out-of-Distribution Detection,"Griffin Floto, Stefan Kremer, Mihai Nica",https://openreview.net/pdf/ddcfada43c19a37098f4bac6359901c459890a8e.pdf,ICLR
Estimating Treatment Effects using Neurosymbolic Program Synthesis,"Abbavaram Gowtham Reddy, Vineeth N. Balasubramanian",https://openreview.net/pdf/52795a7ad62996e037db584b54e9bcd13a3771ac.pdf,ICLR
GEASS: Neural causal feature selection for high-dimensional biological data,"Mingze Dong, Yuval Kluger",https://openreview.net/pdf/cae8ae2947fab56338cdfefd11f686b7a431f9f7.pdf,ICLR
Causal Confusion and Reward Misidentification in Preference-Based Reward Learning,"Jeremy Tien, Jerry Zhi-Yang He, Zackory Erickson, Anca Dragan, Daniel S. Brown",https://openreview.net/pdf/f41368bc311fd0e894120cf88134acdbc361ec94.pdf,ICLR
Weighted Clock Logic Point Process,"Ruixuan Yan, Yunshi Wen, Debarun Bhattacharjya, Ronny Luss, Tengfei Ma, Achille Fokoue, Anak Agung Julius",https://openreview.net/pdf/eb9a99d990427c8b4ac5187f36e3bf4c618b20bf.pdf,ICLR
Interaction-Based Disentanglement of Entities for Object-Centric World Models,"Akihiro Nakano, Masahiro Suzuki, Yutaka Matsuo",https://openreview.net/pdf/80652bebd3a8b4e2454b1a34ba3c63c68e480c4c.pdf,ICLR
CodeT5Mix: A Pretrained Mixture of Encoder-decoder Transformers for Code Understanding and Generation,"Yue Wang, Hung Le, Akhilesh Deepak Gotmare, Junnan Li, Steven Hoi",https://openreview.net/pdf/3a86243fd6ad7edabc55928c90e434807234027c.pdf,ICLR
Learning Latent Structural Causal Models,"Jithendaraa Subramanian, Yashas Annadani, Ivaxi Sheth, Nan Rosemary Ke, Tristan Deleu, Stefan Bauer, Derek Nowrouzezahrai, Samira Ebrahimi Kahou",https://openreview.net/pdf/63a5676e151b88e25ccf790f232ac1921e110b1b.pdf,ICLR
Systematic Generalization and Emergent Structures in Transformers Trained on Structured Tasks,"Yuxuan Li, James McClelland",https://openreview.net/pdf/e979b04a20a687eedfe36feaf43bce2d2b7196e9.pdf,ICLR
Forgetful causal masking makes causal language models better zero-shot learners,"Hao Liu, Xinyang Geng, Lisa Lee, Igor Mordatch, Sergey Levine, Sharan Narang, Pieter Abbeel",https://openreview.net/pdf/02ebef063a90b11ff119d9060c607d167dcf56f0.pdf,ICLR
Neural Causal Models for Counterfactual Identification and Estimation,"Kevin Muyuan Xia, Yushu Pan, Elias Bareinboim",https://openreview.net/pdf/6a0e21a7680d3623cb6e5a6b4eed2167928b096f.pdf,ICLR
DeepDFA: Dataflow Analysis-Guided Efficient Graph Learning for Vulnerability Detection,"Benjamin Steenhoek, Wei Le, Hongyang Gao",https://openreview.net/pdf/b282b99ff60864833fa6dac693b7ef4c1e7443d6.pdf,ICLR
Denoising Diffusion Samplers,"Francisco Vargas, Will Sussman Grathwohl, Arnaud Doucet",https://openreview.net/pdf/0daf337159fe25b03ca3fa62e0e5b86b14cbd4b7.pdf,ICLR
Causally-guided Regularization of Graph Attention improves Generalizability,"Alexander P Wu, Thomas Markovich, Bonnie Berger, Nils Yannick Hammerla, Rohit Singh",https://openreview.net/pdf/049466fee8855c8f5235b82d40c8b9699bd505db.pdf,ICLR
On a Benefit of Masked Language Model Pretraining: Robustness to Simplicity Bias,Ting-Rui Chiang,https://openreview.net/pdf/c7e29f41f5f4c2b31033fcb14c466477735eaae4.pdf,ICLR
Mitigating Propagation Failures in PINNs using Evolutionary Sampling,"Arka Daw, Jie Bu, Sifan Wang, Paris Perdikaris, Anuj Karpatne",https://openreview.net/pdf/5eb0bc5de5bd131b646e791eb298714e665adfb4.pdf,ICLR
Selection Collider Bias in Large Language Models,Emily McMilin,https://openreview.net/pdf/103456b820499afa547ffa82498e07d1bbda21c8.pdf,ICLR
CausalBench: A Large-scale Benchmark for Network Inference from Single-cell Perturbation Data,"Mathieu Chevalley, Yusuf H Roohani, Arash Mehrjou, Jure Leskovec, Patrick Schwab",https://openreview.net/pdf/0b3476b020632fa0b827e5fd75eadb6e8509896a.pdf,ICLR
An Exploration of Conditioning Methods in Graph Neural Networks,"Yeskendir Koishekenov, Erik J Bekkers",https://openreview.net/pdf/6221a95d8c43a6ddd2fa681dcbe6bd16a99cc4a1.pdf,ICLR
MALIBO: Meta-Learning for Likelihood-free Bayesian Optimization,"Jiarong Pan, Stefan Falkner, Felix Berkenkamp, Joaquin Vanschoren",https://openreview.net/pdf/3b5bf7c992474c93c625152014c3df1632a2d379.pdf,ICLR
Causal Reasoning in the Presence of Latent Confounders via Neural ADMG Learning,"Matthew Ashman, Chao Ma, Agrin Hilmkil, Joel Jennings, Cheng Zhang",https://openreview.net/pdf/149ce81bce210b81430db7d28cdb51750814141c.pdf,ICLR
Generative Pretraining for Black-Box Optimization,"Siddarth Krishnamoorthy, Satvik Mehul Mashkaria, Aditya Grover",https://openreview.net/pdf/c80d6808bc2869354e6bdc2d800b4fcf8d0beeec.pdf,ICLR
Rhino: Deep Causal Temporal Relationship Learning with History-dependent Noise,"Wenbo Gong, Joel Jennings, Cheng Zhang, Nick Pawlowski",https://openreview.net/pdf/fbac1494936fa6cf98eb5c4fb5a71e68dee7d101.pdf,ICLR
Towards Understanding How Machines Can Learn Causal Overhypotheses ,"Eliza Kosoy, David Chan, Adrian Liu, Jasmine Collins, Bryanna Kaufmann, Sandy Huang, Jessica B Hamrick, John Canny, Nan Rosemary Ke, Alison Gopnik",https://openreview.net/pdf/436aaf32e1b486629ded2a43e9948561a33e4882.pdf,ICLR
"Where to Diffuse, How to Diffuse, and How to Get Back: Automated Learning for Multivariate Diffusions","Raghav Singhal, Mark Goldstein, Rajesh Ranganath",https://openreview.net/pdf/f14263e154b403508bc9610cec0745bc42f8b9e7.pdf,ICLR
Evaluation of Active Feature Acquisition Methods under Missing Data,"Henrik von Kleist, Alireza Zamanian, Ilya Shpitser, Narges Ahmidi",https://openreview.net/pdf/317e0460d3a53ce652e684f526042d4bcf02f350.pdf,ICLR
DAG Learning on the Permutahedron,"Valentina Zantedeschi, Luca Franceschi, Jean Kaddour, Matt Kusner, Vlad Niculae",https://openreview.net/pdf/88a68ed7951c36fd21393e3c996f2ebe7964a157.pdf,ICLR
Variational Classification,"Shehzaad Zuzar Dhuliawala, Mrinmaya Sachan, Carl Allen",https://openreview.net/pdf/560e13ad99c07d3ceaee8529d43bd2116b231755.pdf,ICLR
Complete Likelihood Objective for Latent Variable Models,"Mikhail Arkhipov, Maria Vikhreva",https://openreview.net/pdf/3a99d168eaa9da8a00203198fb6e48350a1f3c93.pdf,ICLR
Expected Probabilistic Hierarchies,"Marcel Kollovieh, Bertrand Charpentier, Daniel Zügner, Stephan Günnemann",https://openreview.net/pdf/6a7f462685c75c4f84a25bad4bb5cf8722ed9bd2.pdf,ICLR
Phenaki: Variable Length Video Generation from Open Domain Textual Descriptions,"Ruben Villegas, Mohammad Babaeizadeh, Pieter-Jan Kindermans, Hernan Moraldo, Han Zhang, Mohammad Taghi Saffar, Santiago Castro, Julius Kunze, Dumitru Erhan",https://openreview.net/pdf/fe8e106a2746992c9c2e658bdc8cb9c89cc5a39a.pdf,ICLR
Causally Constrained Data Synthesis For Private Data Release,"Varun Chandrasekaran, Darren Edge, Somesh Jha, Lukas Wutschitz, Amit Sharma, Cheng Zhang, Shruti Tople",https://openreview.net/pdf/accaf0a0c437aa4aa099c6d5ada1e2c443734628.pdf,ICLR
Modeling the Data-Generating Process is Necessary for Out-of-Distribution Generalization,"Jivat Neet Kaur, Emre Kiciman, Amit Sharma",https://openreview.net/pdf/4048ed797cd1ecee3eb0807128459f763f1cd777.pdf,ICLR
$\Phi$-DVAE: Learning Physically Interpretable Representations with Nonlinear Filtering,"Alex John Glyn-Davies, Connor Duffin, Omer Deniz Akyildiz, Mark Girolami",https://openreview.net/pdf/35c27b781c88ecab409bb0dacde7e7b97d010388.pdf,ICLR
Learning implicit hidden Markov models using neural likelihood-free inference,"Sanmitra Ghosh, Paul Birrell, Daniela De Angelis",https://openreview.net/pdf/261e4e92c438dfb4293b241c10e1f4693e7c4342.pdf,ICLR
Efficient Conditionally Invariant Representation Learning,"Roman Pogodin, Namrata Deka, Yazhe Li, Danica J. Sutherland, Victor Veitch, Arthur Gretton",https://openreview.net/pdf/59fb48f35c3ae783e6d4bb6e29843529e56a0305.pdf,ICLR
Why Did This Model Forecast This Future? Information-Theoretic Temporal Saliency for Counterfactual Explanations of Probabilistic Forecasts,"Chirag Raman, Hayley Hung, Marco Loog",https://openreview.net/pdf/eea73f7fc60694325dc6eb8762ebf6bc3bffcf2a.pdf,ICLR
Non-Gaussian Process Regression,"Yaman Kindap, Simon J. Godsill",https://openreview.net/pdf/919643bcc69293d00b131da05256a2e454fc8f04.pdf,ICLR
Bringing robotics taxonomies to continuous domains via GPLVM on hyperbolic manifolds,"Noémie Jaquier, Leonel Rozo, Miguel González-Duque, Viacheslav Borovitskiy, Tamim Asfour",https://openreview.net/pdf/a0b048f4ed2958d11d824d064c50dc430791864b.pdf,ICLR
Training Normalizing Flows from Dependent Data,"Matthias Kirchler, Christoph Lippert, Marius Kloft",https://openreview.net/pdf/6a6216ea87352439b3c7c6325a6497e22a690f6e.pdf,ICLR
Latent Hierarchical Imitation Learning for Stochastic Environments,"Maximilian Igl, Punit Shah, Paul Mougin, Sirish Srinivasan, Tarun Gupta, Brandyn White, Kyriacos Shiarlis, Shimon Whiteson",https://openreview.net/pdf/5b6aec137ded5fc1bd57336ca67f7f24f78f1ebc.pdf,ICLR
Variational Pseudo Labels for Meta Test-time Adaptation,"Sameer Ambekar, Zehao Xiao, Jiayi Shen, Xiantong Zhen, Cees G. M. Snoek",https://openreview.net/pdf/d7ce38dab091a4d74826bd4f52405a109146e405.pdf,ICLR
Learning to Induce Causal Structure ,"Nan Rosemary Ke, Silvia Chiappa, Jane X Wang, Jorg Bornschein, Anirudh Goyal, Melanie Rey, Theophane Weber, Matthew Botvinick, Michael Curtis Mozer, Danilo Jimenez Rezende",https://openreview.net/pdf/643ee1c6aa6829fd0ace9b8add8fa3bf34b9861f.pdf,ICLR
Energy-Based Test Sample Adaptation for Domain Generalization,"Zehao Xiao, Xiantong Zhen, Shengcai Liao, Cees G. M. Snoek",https://openreview.net/pdf/e4bd83cbf4ad64afe2edb5356e4800dbfc07072a.pdf,ICLR
A Theory of Dynamic Benchmarks,"Ali Shirali, Rediet Abebe, Moritz Hardt",https://openreview.net/pdf/1c44a8fa600a63b1c94cea0cac11f2a62a1a7624.pdf,ICLR
In-context Reinforcement Learning with Algorithm Distillation,"Michael Laskin, Luyu Wang, Junhyuk Oh, Emilio Parisotto, Stephen Spencer, Richie Steigerwald, DJ Strouse, Steven Stenberg Hansen, Angelos Filos, Ethan Brooks, maxime gazeau, Himanshu Sahni, Satinder Singh, Volodymyr Mnih",https://openreview.net/pdf/c985c5523f4d0b869ac3914fad93d499e71fcb5a.pdf,ICLR
Causal Mean Field Multi-Agent Reinforcement Learning,"Hao Ma, Zhiqiang Pu, Yi Pan, Boyin Liu, Min Chen, Shijie Wang",https://openreview.net/pdf/f63600d93314ac2fbf21e84d755a6a063521277e.pdf,ICLR
Hidden Markov Mixture of Gaussian Process Functional Regression: Utilizing Multi-Scale Structure for Time-Series Forecasting,"Tao Li, Jinwen Ma",https://openreview.net/pdf/34620195310692040767da9bbd2e7fb62e4db040.pdf,ICLR
Maximal Correlation-Based Post-Nonlinear Learning for Bivariate Causal Discovery,"Tianjian Zhang, Feng Yin, Zhi-Quan Luo",https://openreview.net/pdf/05d9675703d87f470fb7035a9985486e4f238476.pdf,ICLR
Identifiability Results for Multimodal Contrastive Learning,"Imant Daunhawer, Alice Bizeul, Emanuele Palumbo, Alexander Marx, Julia E Vogt",https://openreview.net/pdf/5aa78fe66dfb42e06ee2ff4f83753a0161bedc84.pdf,ICLR
Causal Attention to Exploit Transient Emergence of Causal Effect,"Xiaolei Ru, Xin-Ya Zhang, Jack Murdoch Moore, Gang Yan",https://openreview.net/pdf/1b78da17b9da4589e4845f01df383929a8ec92dc.pdf,ICLR
MetaPhysiCa: Causality-aware Robustness to OOD Initial Conditions in Physics-informed Machine Learning,"S Chandra Mouli, Bruno Ribeiro",https://openreview.net/pdf/edc12dcd2f7117575a8adcc81139878ba57872cd.pdf,ICLR
Selection-Inference: Exploiting Large Language Models for Interpretable Logical Reasoning,"Antonia Creswell, Murray Shanahan, Irina Higgins",https://openreview.net/pdf/4c8f591f9bb58ccd07ed826e0e57885bc4227b12.pdf,ICLR
Linearised Implicit Variational Inference,"Anshuk Uppal, Wouter Boomsma, Jes Frellsen",https://openreview.net/pdf/85d2869dd409577f5c1b8df9144f3758c0efa3d8.pdf,ICLR
Deep Class Conditional Gaussians for Continual Learning,"Thomas L Lee, Amos Storkey",https://openreview.net/pdf/c844cc99fae32b0144b45d636a60fbf1a8ed6860.pdf,ICLR
Physics Model-based Autoencoding for Magnetic Resonance Fingerprinting,"Juyeon Heo, Pingfan Song, Weiyang Liu, Adrian Weller",https://openreview.net/pdf/07fc60f80dfb721347e414caf5d56e599d94631d.pdf,ICLR
Model-based Causal Bayesian Optimization,"Scott Sussex, Anastasia Makarova, Andreas Krause",https://openreview.net/pdf/4d05ca91171a6278984e77236a0ead44b9d44e48.pdf,ICLR
Improving the imputation of missing data with Markov Blanket discovery,"Yang Liu, Anthony Constantinou",https://openreview.net/pdf/7bf098b7b54ff407868c63742432a4d2d4e5a691.pdf,ICLR
Variational Causal Dynamics: Discovering Modular World Models from Interventions,"Anson Lei, Bernhard Schölkopf, Ingmar Posner",https://openreview.net/pdf/93057b069249052b768c5bd8ee430d74eca47da8.pdf,ICLR
"Sampling-based inference for large linear models, with application to linearised Laplace","Javier Antoran, Shreyas Padhy, Riccardo Barbano, Eric Nalisnick, David Janz, José Miguel Hernández-Lobato",https://openreview.net/pdf/2db5f79bf7a7833f5bbfd77a0afc6c284debd977.pdf,ICLR
Gated Inference Network: Inferencing and Learning State-Space Models,"Hamidreza Hashempoor, Wan Choi",https://openreview.net/pdf/e162cfc21da483db9d8de2b810a5ab79988524b8.pdf,ICLR
CAKE: CAusal and collaborative proxy-tasKs lEarning for Semi-Supervised Domain Adaptation,"Wenqiao Zhang, CHANGSHUO LIU, Can Cui, Beng Chin Ooi",https://openreview.net/pdf/98861c945b7f3719bdc706f982502d5b89862627.pdf,ICLR
Domain Generalisation via Domain Adaptation: An Adversarial Fourier Amplitude Approach,"Minyoung Kim, Da Li, Timothy Hospedales",https://openreview.net/pdf/606ab5f6ce734035bd7fb28ab57e8aca0216384d.pdf,ICLR
Active Learning for Object Detection with Evidential Deep Learning and Hierarchical Uncertainty Aggregation,"Younghyun Park, Wonjeong Choi, Soyeong Kim, Dong-Jun Han, Jaekyun Moon",https://openreview.net/pdf/fedddd142f0627ab8151b2158be801f8e9c917c4.pdf,ICLR
CUTS: Neural Causal Discovery from Irregular Time-Series Data,"Yuxiao Cheng, Runzhao Yang, Tingxiong Xiao, Zongren Li, Jinli Suo, Kunlun He, Qionghai Dai",https://openreview.net/pdf/e5927dd1ff7287d972c5b409d85506a0c1b5825f.pdf,ICLR
PAVI: Plate-Amortized Variational Inference,"Louis Rouillard, Thomas Moreau, Demian Wassermann",https://openreview.net/pdf/74ca24ef24231925d9c78ad8020a8a97597cf504.pdf,ICLR
On the Importance of In-distribution Class Prior for Out-of-distribution Detection,"Xue Jiang, Feng Liu, Zhen Fang, Hong Chen, Tongliang Liu, Feng Zheng, Bo Han",https://openreview.net/pdf/7c2293712e38a0aac1d8fd3626056875cd130375.pdf,ICLR
Adversarial Causal Augmentation for Graph Covariate Shift,"Yongduo Sui, Xiang Wang, Jiancan Wu, An Zhang, Xiangnan He, Tat-Seng Chua",https://openreview.net/pdf/7d9688e93892271720938ff6bfa929724e3f6a56.pdf,ICLR
G-Censor: Graph Contrastive Learning with Task-Oriented Counterfactual Views,"tianqianjin lin, Yangyang Kang, Zhuoren Jiang, Xurui Li, Changlong Sun, cui huang, Xiaozhong Liu",https://openreview.net/pdf/3c8bd45f38e3a2f19a8278e960478bcae781c576.pdf,ICLR
Knowledge-in-Context: Towards Knowledgeable Semi-Parametric Language Models,"Xiaoman Pan, Wenlin Yao, Hongming Zhang, Dian Yu, Dong Yu, Jianshu Chen",https://openreview.net/pdf/2f1a38a721bba2dcfa96af632678ce02c41b26bd.pdf,ICLR
Pushing the Accuracy-Group Robustness Frontier with Introspective Self-play,"Jeremiah Zhe Liu, Krishnamurthy Dj Dvijotham, Jihyeon Lee, Quan Yuan, Balaji Lakshminarayanan, Deepak Ramachandran",https://openreview.net/pdf/51a2f70ce702f351ea58c6f9bfad71a8c3c055fc.pdf,ICLR
Which is Better for Learning with Noisy Labels: The Semi-supervised Method or Modeling Label Noise?,"Yu Yao, Mingming Gong, Yuxuan Du, Jun Yu, Bo Han, Kun Zhang, Tongliang Liu",https://openreview.net/pdf/7644310d999e8033365fa8ca99c6954c3548b9bc.pdf,ICLR
Preference Transformer: Modeling Human Preferences using Transformers for RL,"Changyeon Kim, Jongjin Park, Jinwoo Shin, Honglak Lee, Pieter Abbeel, Kimin Lee",https://openreview.net/pdf/8a47190a33890c3b90463d493dc6f9bb78af91ee.pdf,ICLR
Any-scale Balanced Samplers for Discrete Space,"Haoran Sun, Bo Dai, Charles Sutton, Dale Schuurmans, Hanjun Dai",https://openreview.net/pdf/52af7225d7de609b61840c7cb0d899b963a2013e.pdf,ICLR
On Compositional Uncertainty Quantification for Seq2seq Graph Parsing,"Zi Lin, Du Phan, Panupong Pasupat, Jeremiah Zhe Liu, Jingbo Shang",https://openreview.net/pdf/b36dc0f3f80cd19f7198d10e37c8003772a84b06.pdf,ICLR
VARIATIONAL ADAPTIVE GRAPH TRANSFORMER FOR MULTIVARIATE TIME SERIES MODELING,"Long Tian, Wenchao Chen, Bo Chen, Muyao Wang, Liang Dai, BaoLin Sun, Mingyuan Zhou",https://openreview.net/pdf/f415121ee11935102f6c9b1bacf57a352fb31634.pdf,ICLR
Excess risk analysis for epistemic uncertainty with application to variational inference,"Futoshi Futami, Tomoharu Iwata, Naonori Ueda, Issei Sato, Masashi Sugiyama",https://openreview.net/pdf/e92bbf14aa2f64434d4800d64f4ead8ecc8e076a.pdf,ICLR
Spacetime Representation Learning,"Marc T. Law, James Lucas",https://openreview.net/pdf/36cdcef566ad431e1ed53bed1c6ffee73624b56e.pdf,ICLR
Causal Estimation for Text Data with (Apparent) Overlap Violations,"Lin Gui, Victor Veitch",https://openreview.net/pdf/e84bb816534c7c06f4113662602be4227637df15.pdf,ICLR
Oracle-oriented Robustness: Robust Image Model Evaluation with Pretrained Models as Surrogate Oracle,"Peiyan Zhang, Sunghun Kim, Eric Xing, Haohan Wang",https://openreview.net/pdf/2d4a5acdba73b6a9da35ef154d283aa0408d8077.pdf,ICLR
Interpretability in the Wild: a Circuit for Indirect Object Identification in GPT-2 Small,"Kevin Ro Wang, Alexandre Variengien, Arthur Conmy, Buck Shlegeris, Jacob Steinhardt",https://openreview.net/pdf/1e69126a0944a99f44e32245d87e213a30cc2eb2.pdf,ICLR
MoCa: Cognitive Scaffolding for Language Models in Causal and Moral Judgment Tasks,"Allen Nie, Yuhui Zhang, Atharva Amdekar, Christopher J Piech, Tatsunori Hashimoto, Tobias Gerstenberg",https://openreview.net/pdf/95af0da4e63c711ebf4cfa9f38a5a344310e2cdb.pdf,ICLR
Treatment Effect Estimation with Collider Bias and Confounding Bias,"Baohong Li, Kun Kuang, Ruoxuan Xiong, Fei Wu",https://openreview.net/pdf/151198ad73360596d2db0ab55778eea91986fa19.pdf,ICLR
SAM as an Optimal Relaxation of Bayes,"Thomas Möllenhoff, Mohammad Emtiyaz Khan",https://openreview.net/pdf/9f7784562cd53ab7d908c93bc8ece8b40dcaa922.pdf,ICLR
Which Invariance Should We Transfer? A Causal Minimax Learning Approach,"Mingzhou Liu, Xiangyu Zheng, Xinwei Sun, Fang Fang, Yizhou Wang",https://openreview.net/pdf/8454cb752f84557f2f5452510a373d4d678f6d60.pdf,ICLR
BAT-Chain: Bayesian-Aware Transport Chain for Topic Hierarchies Discovery,"Dongsheng Wang, He Zhao, Dan Dan Guo, Xinyang Liu, Miaoge Li, Bo Chen, Mingyuan Zhou",https://openreview.net/pdf/f3e1b6c16daf4a17457d9f154291fd5c0fff828c.pdf,ICLR
Copula Conformal Prediction for Multi-step Time Series Forecasting,"Sophia Huiwen Sun, Rose Yu",https://openreview.net/pdf/a357c2785026e23479c5fab30ac3cfbe3b3cd378.pdf,ICLR
A Scalable and Exact Gaussian Process Sampler via Kernel Packets,"Haoyuan Chen, Rui Tuo",https://openreview.net/pdf/770d4b53577524297ef33f536c7b80d7932dd65a.pdf,ICLR
